Date,FinancialYear,GAG Period,GAG Year & Period,ID
2020-01-26 00:00:00,19-20,08,FY 19-20- P08,5685
2020-01-27 00:00:00,19-20,08,FY 19-20- P08,5686
2020-01-28 00:00:00,19-20,08,FY 19-20- P08,5687
2020-01-29 00:00:00,19-20,08,FY 19-20- P08,5688
2020-01-30 00:00:00,19-20,08,FY 19-20- P08,5689
2020-01-31 00:00:00,19-20,08,FY 19-20- P08,5690
2020-02-01 00:00:00,19-20,08,FY 19-20- P08,5691
2020-02-02 00:00:00,19-20,08,FY 19-20- P08,5692
2020-02-03 00:00:00,19-20,08,FY 19-20- P08,5693
2020-02-04 00:00:00,19-20,08,FY 19-20- P08,5694
2020-02-05 00:00:00,19-20,08,FY 19-20- P08,5695
2020-02-06 00:00:00,19-20,08,FY 19-20- P08,5696
2020-02-07 00:00:00,19-20,08,FY 19-20- P08,5697
2020-02-08 00:00:00,19-20,08,FY 19-20- P08,5698
2020-02-09 00:00:00,19-20,08,FY 19-20- P08,5699
2020-02-10 00:00:00,19-20,08,FY 19-20- P08,5700
2020-02-11 00:00:00,19-20,08,FY 19-20- P08,5701
2020-02-12 00:00:00,19-20,08,FY 19-20- P08,5702
2020-02-13 00:00:00,19-20,08,FY 19-20- P08,5703
2020-02-14 00:00:00,19-20,08,FY 19-20- P08,5704
2020-02-15 00:00:00,19-20,08,FY 19-20- P08,5705
2020-02-16 00:00:00,19-20,08,FY 19-20- P08,5706
2020-02-17 00:00:00,19-20,08,FY 19-20- P08,5707
2020-02-18 00:00:00,19-20,08,FY 19-20- P08,5708
2020-02-19 00:00:00,19-20,08,FY 19-20- P08,5709
2020-02-20 00:00:00,19-20,08,FY 19-20- P08,5710
2020-02-21 00:00:00,19-20,08,FY 19-20- P08,5711
2020-02-22 00:00:00,19-20,08,FY 19-20- P08,5712
2020-02-23 00:00:00,19-20,09,FY 19-20- P09,5713
2020-02-24 00:00:00,19-20,09,FY 19-20- P09,5714
2020-02-25 00:00:00,19-20,09,FY 19-20- P09,5715
2020-02-26 00:00:00,19-20,09,FY 19-20- P09,5716
2020-02-27 00:00:00,19-20,09,FY 19-20- P09,5717
2020-02-28 00:00:00,19-20,09,FY 19-20- P09,5718
2020-02-29 00:00:00,19-20,09,FY 19-20- P09,5719
2020-03-01 00:00:00,19-20,09,FY 19-20- P09,5720
2020-03-02 00:00:00,19-20,09,FY 19-20- P09,5721
2020-03-03 00:00:00,19-20,09,FY 19-20- P09,5722
2020-03-04 00:00:00,19-20,09,FY 19-20- P09,5723
2020-03-05 00:00:00,19-20,09,FY 19-20- P09,5724
2020-03-06 00:00:00,19-20,09,FY 19-20- P09,5725
2020-03-07 00:00:00,19-20,09,FY 19-20- P09,5726
2020-03-08 00:00:00,19-20,09,FY 19-20- P09,5727
2020-03-09 00:00:00,19-20,09,FY 19-20- P09,5728
2020-03-10 00:00:00,19-20,09,FY 19-20- P09,5729
2020-03-11 00:00:00,19-20,09,FY 19-20- P09,5730
2020-03-12 00:00:00,19-20,09,FY 19-20- P09,5731
2020-03-13 00:00:00,19-20,09,FY 19-20- P09,5732
2020-03-14 00:00:00,19-20,09,FY 19-20- P09,5733
2020-03-15 00:00:00,19-20,09,FY 19-20- P09,5734
2020-03-16 00:00:00,19-20,09,FY 19-20- P09,5735
2020-03-17 00:00:00,19-20,09,FY 19-20- P09,5736
2020-03-18 00:00:00,19-20,09,FY 19-20- P09,5737
2020-03-19 00:00:00,19-20,09,FY 19-20- P09,5738
2020-03-20 00:00:00,19-20,09,FY 19-20- P09,5739
2020-03-21 00:00:00,19-20,09,FY 19-20- P09,5740
2020-03-22 00:00:00,19-20,09,FY 19-20- P09,5741
2020-03-23 00:00:00,19-20,09,FY 19-20- P09,5742
2020-03-24 00:00:00,19-20,09,FY 19-20- P09,5743
2020-03-25 00:00:00,19-20,09,FY 19-20- P09,5744
2020-03-26 00:00:00,19-20,09,FY 19-20- P09,5745
2020-03-27 00:00:00,19-20,09,FY 19-20- P09,5746
2020-03-28 00:00:00,19-20,09,FY 19-20- P09,5747
2020-03-29 00:00:00,19-20,10,FY 19-20- P10,5748
2020-03-30 00:00:00,19-20,10,FY 19-20- P10,5749
2020-03-31 00:00:00,19-20,10,FY 19-20- P10,5750
2020-04-01 00:00:00,19-20,10,FY 19-20- P10,5751
2020-04-02 00:00:00,19-20,10,FY 19-20- P10,5752
2020-04-03 00:00:00,19-20,10,FY 19-20- P10,5753
2020-04-04 00:00:00,19-20,10,FY 19-20- P10,5754
2020-04-05 00:00:00,19-20,10,FY 19-20- P10,5755
2020-04-06 00:00:00,19-20,10,FY 19-20- P10,5756
2020-04-07 00:00:00,19-20,10,FY 19-20- P10,5757
2020-04-08 00:00:00,19-20,10,FY 19-20- P10,5758
2020-04-09 00:00:00,19-20,10,FY 19-20- P10,5759
2020-04-10 00:00:00,19-20,10,FY 19-20- P10,5760
2020-04-11 00:00:00,19-20,10,FY 19-20- P10,5761
2020-04-12 00:00:00,19-20,10,FY 19-20- P10,5762
2020-04-13 00:00:00,19-20,10,FY 19-20- P10,5763
2020-04-14 00:00:00,19-20,10,FY 19-20- P10,5764
2020-04-15 00:00:00,19-20,10,FY 19-20- P10,5765
2020-04-16 00:00:00,19-20,10,FY 19-20- P10,5766
2020-04-17 00:00:00,19-20,10,FY 19-20- P10,5767
2020-04-18 00:00:00,19-20,10,FY 19-20- P10,5768
2020-04-19 00:00:00,19-20,10,FY 19-20- P10,5769
2020-04-20 00:00:00,19-20,10,FY 19-20- P10,5770
2020-04-21 00:00:00,19-20,10,FY 19-20- P10,5771
2020-04-22 00:00:00,19-20,10,FY 19-20- P10,5772
2020-04-23 00:00:00,19-20,10,FY 19-20- P10,5773
2020-04-24 00:00:00,19-20,10,FY 19-20- P10,5774
2020-04-25 00:00:00,19-20,10,FY 19-20- P10,5775
2020-04-26 00:00:00,19-20,11,FY 19-20- P11,5776
2020-04-27 00:00:00,19-20,11,FY 19-20- P11,5777
2020-04-28 00:00:00,19-20,11,FY 19-20- P11,5778
2020-04-29 00:00:00,19-20,11,FY 19-20- P11,5779
2020-04-30 00:00:00,19-20,11,FY 19-20- P11,5780
2020-05-01 00:00:00,19-20,11,FY 19-20- P11,5781
2020-05-02 00:00:00,19-20,11,FY 19-20- P11,5782
2020-05-03 00:00:00,19-20,11,FY 19-20- P11,5783
2020-05-04 00:00:00,19-20,11,FY 19-20- P11,5784
2020-05-05 00:00:00,19-20,11,FY 19-20- P11,5785
2020-05-06 00:00:00,19-20,11,FY 19-20- P11,5786
2020-05-07 00:00:00,19-20,11,FY 19-20- P11,5787
2020-05-08 00:00:00,19-20,11,FY 19-20- P11,5788
2020-05-09 00:00:00,19-20,11,FY 19-20- P11,5789
2020-05-10 00:00:00,19-20,11,FY 19-20- P11,5790
2020-05-11 00:00:00,19-20,11,FY 19-20- P11,5791
2020-05-12 00:00:00,19-20,11,FY 19-20- P11,5792
2020-05-13 00:00:00,19-20,11,FY 19-20- P11,5793
2020-05-14 00:00:00,19-20,11,FY 19-20- P11,5794
2020-05-15 00:00:00,19-20,11,FY 19-20- P11,5795
2020-05-16 00:00:00,19-20,11,FY 19-20- P11,5796
2020-05-17 00:00:00,19-20,11,FY 19-20- P11,5797
2020-05-18 00:00:00,19-20,11,FY 19-20- P11,5798
2020-05-19 00:00:00,19-20,11,FY 19-20- P11,5799
2020-05-20 00:00:00,19-20,11,FY 19-20- P11,5800
2020-05-21 00:00:00,19-20,11,FY 19-20- P11,5801
2020-05-22 00:00:00,19-20,11,FY 19-20- P11,5802
2020-05-23 00:00:00,19-20,11,FY 19-20- P11,5803
2020-05-24 00:00:00,19-20,12,FY 19-20- P12,5804
2020-05-25 00:00:00,19-20,12,FY 19-20- P12,5805
2020-05-26 00:00:00,19-20,12,FY 19-20- P12,5806
2020-05-27 00:00:00,19-20,12,FY 19-20- P12,5807
2020-05-28 00:00:00,19-20,12,FY 19-20- P12,5808
2020-05-29 00:00:00,19-20,12,FY 19-20- P12,5809
2020-05-30 00:00:00,19-20,12,FY 19-20- P12,5810
2020-05-31 00:00:00,19-20,12,FY 19-20- P12,5811
2020-06-01 00:00:00,19-20,12,FY 19-20- P12,5812
2020-06-02 00:00:00,19-20,12,FY 19-20- P12,5813
2020-06-03 00:00:00,19-20,12,FY 19-20- P12,5814
2020-06-04 00:00:00,19-20,12,FY 19-20- P12,5815
2020-06-05 00:00:00,19-20,12,FY 19-20- P12,5816
2020-06-06 00:00:00,19-20,12,FY 19-20- P12,5817
2020-06-07 00:00:00,19-20,12,FY 19-20- P12,5818
2020-06-08 00:00:00,19-20,12,FY 19-20- P12,5819
2020-06-09 00:00:00,19-20,12,FY 19-20- P12,5820
2020-06-10 00:00:00,19-20,12,FY 19-20- P12,5821
2020-06-11 00:00:00,19-20,12,FY 19-20- P12,5822
2020-06-12 00:00:00,19-20,12,FY 19-20- P12,5823
2020-06-13 00:00:00,19-20,12,FY 19-20- P12,5824
2020-06-14 00:00:00,19-20,12,FY 19-20- P12,5825
2020-06-15 00:00:00,19-20,12,FY 19-20- P12,5826
2020-06-16 00:00:00,19-20,12,FY 19-20- P12,5827
2020-06-17 00:00:00,19-20,12,FY 19-20- P12,5828
2020-06-18 00:00:00,19-20,12,FY 19-20- P12,5829
2020-06-19 00:00:00,19-20,12,FY 19-20- P12,5830
2020-06-20 00:00:00,19-20,12,FY 19-20- P12,5831
2020-06-21 00:00:00,19-20,12,FY 19-20- P12,5832
2020-06-22 00:00:00,19-20,12,FY 19-20- P12,5833
2020-06-23 00:00:00,19-20,12,FY 19-20- P12,5834
2020-06-24 00:00:00,19-20,12,FY 19-20- P12,5835
2020-06-25 00:00:00,19-20,12,FY 19-20- P12,5836
2020-06-26 00:00:00,19-20,12,FY 19-20- P12,5837
2020-06-27 00:00:00,19-20,12,FY 19-20- P12,5838
2020-06-28 00:00:00,20-21,01,FY 20-21- P01,5839
2020-06-29 00:00:00,20-21,01,FY 20-21- P01,5840
2020-06-30 00:00:00,20-21,01,FY 20-21- P01,5841
2020-07-01 00:00:00,20-21,01,FY 20-21- P01,5842
2020-07-02 00:00:00,20-21,01,FY 20-21- P01,5843
2020-07-03 00:00:00,20-21,01,FY 20-21- P01,5844
2020-07-04 00:00:00,20-21,01,FY 20-21- P01,5845
2020-07-05 00:00:00,20-21,01,FY 20-21- P01,5846
2020-07-06 00:00:00,20-21,01,FY 20-21- P01,5847
2020-07-07 00:00:00,20-21,01,FY 20-21- P01,5848
2020-07-08 00:00:00,20-21,01,FY 20-21- P01,5849
2020-07-09 00:00:00,20-21,01,FY 20-21- P01,5850
2020-07-10 00:00:00,20-21,01,FY 20-21- P01,5851
2020-07-11 00:00:00,20-21,01,FY 20-21- P01,5852
2020-07-12 00:00:00,20-21,01,FY 20-21- P01,5853
2020-07-13 00:00:00,20-21,01,FY 20-21- P01,5854
2020-07-14 00:00:00,20-21,01,FY 20-21- P01,5855
2020-07-15 00:00:00,20-21,01,FY 20-21- P01,5856
2020-07-16 00:00:00,20-21,01,FY 20-21- P01,5857
2020-07-17 00:00:00,20-21,01,FY 20-21- P01,5858
2020-07-18 00:00:00,20-21,01,FY 20-21- P01,5859
2020-07-19 00:00:00,20-21,01,FY 20-21- P01,5860
2020-07-20 00:00:00,20-21,01,FY 20-21- P01,5861
2020-07-21 00:00:00,20-21,01,FY 20-21- P01,5862
2020-07-22 00:00:00,20-21,01,FY 20-21- P01,5863
2020-07-23 00:00:00,20-21,01,FY 20-21- P01,5864
2020-07-24 00:00:00,20-21,01,FY 20-21- P01,5865
2020-07-25 00:00:00,20-21,01,FY 20-21- P01,5866
2020-07-26 00:00:00,20-21,02,FY 20-21- P02,5867
2020-07-27 00:00:00,20-21,02,FY 20-21- P02,5868
2020-07-28 00:00:00,20-21,02,FY 20-21- P02,5869
2020-07-29 00:00:00,20-21,02,FY 20-21- P02,5870
2020-07-30 00:00:00,20-21,02,FY 20-21- P02,5871
2020-07-31 00:00:00,20-21,02,FY 20-21- P02,5872
2020-08-01 00:00:00,20-21,02,FY 20-21- P02,5873
2020-08-02 00:00:00,20-21,02,FY 20-21- P02,5874
2020-08-03 00:00:00,20-21,02,FY 20-21- P02,5875
2020-08-04 00:00:00,20-21,02,FY 20-21- P02,5876
2020-08-05 00:00:00,20-21,02,FY 20-21- P02,5877
2020-08-06 00:00:00,20-21,02,FY 20-21- P02,5878
2020-08-07 00:00:00,20-21,02,FY 20-21- P02,5879
2020-08-08 00:00:00,20-21,02,FY 20-21- P02,5880
2020-08-09 00:00:00,20-21,02,FY 20-21- P02,5881
2020-08-10 00:00:00,20-21,02,FY 20-21- P02,5882
2020-08-11 00:00:00,20-21,02,FY 20-21- P02,5883
2020-08-12 00:00:00,20-21,02,FY 20-21- P02,5884
2020-08-13 00:00:00,20-21,02,FY 20-21- P02,5885
2020-08-14 00:00:00,20-21,02,FY 20-21- P02,5886
2020-08-15 00:00:00,20-21,02,FY 20-21- P02,5887
2020-08-16 00:00:00,20-21,02,FY 20-21- P02,5888
2020-08-17 00:00:00,20-21,02,FY 20-21- P02,5889
2020-08-18 00:00:00,20-21,02,FY 20-21- P02,5890
2020-08-19 00:00:00,20-21,02,FY 20-21- P02,5891
2020-08-20 00:00:00,20-21,02,FY 20-21- P02,5892
2020-08-21 00:00:00,20-21,02,FY 20-21- P02,5893
2020-08-22 00:00:00,20-21,02,FY 20-21- P02,5894
2020-08-23 00:00:00,20-21,03,FY 20-21- P03,5895
2020-08-24 00:00:00,20-21,03,FY 20-21- P03,5896
2020-08-25 00:00:00,20-21,03,FY 20-21- P03,5897
2020-08-26 00:00:00,20-21,03,FY 20-21- P03,5898
2020-08-27 00:00:00,20-21,03,FY 20-21- P03,5899
2020-08-28 00:00:00,20-21,03,FY 20-21- P03,5900
2020-08-29 00:00:00,20-21,03,FY 20-21- P03,5901
2020-08-30 00:00:00,20-21,03,FY 20-21- P03,5902
2020-08-31 00:00:00,20-21,03,FY 20-21- P03,5903
2020-09-01 00:00:00,20-21,03,FY 20-21- P03,5904
2020-09-02 00:00:00,20-21,03,FY 20-21- P03,5905
2020-09-03 00:00:00,20-21,03,FY 20-21- P03,5906
2020-09-04 00:00:00,20-21,03,FY 20-21- P03,5907
2020-09-05 00:00:00,20-21,03,FY 20-21- P03,5908
2020-09-06 00:00:00,20-21,03,FY 20-21- P03,5909
2020-09-07 00:00:00,20-21,03,FY 20-21- P03,5910
2020-09-08 00:00:00,20-21,03,FY 20-21- P03,5911
2020-09-09 00:00:00,20-21,03,FY 20-21- P03,5912
2020-09-10 00:00:00,20-21,03,FY 20-21- P03,5913
2020-09-11 00:00:00,20-21,03,FY 20-21- P03,5914
2020-09-12 00:00:00,20-21,03,FY 20-21- P03,5915
2020-09-13 00:00:00,20-21,03,FY 20-21- P03,5916
2020-09-14 00:00:00,20-21,03,FY 20-21- P03,5917
2020-09-15 00:00:00,20-21,03,FY 20-21- P03,5918
2020-09-16 00:00:00,20-21,03,FY 20-21- P03,5919
2020-09-17 00:00:00,20-21,03,FY 20-21- P03,5920
2020-09-18 00:00:00,20-21,03,FY 20-21- P03,5921
2020-09-19 00:00:00,20-21,03,FY 20-21- P03,5922
2020-09-20 00:00:00,20-21,03,FY 20-21- P03,5923
2020-09-21 00:00:00,20-21,03,FY 20-21- P03,5924
2020-09-22 00:00:00,20-21,03,FY 20-21- P03,5925
2020-09-23 00:00:00,20-21,03,FY 20-21- P03,5926
2020-09-24 00:00:00,20-21,03,FY 20-21- P03,5927
2020-09-25 00:00:00,20-21,03,FY 20-21- P03,5928
2020-09-26 00:00:00,20-21,03,FY 20-21- P03,5929
2020-09-27 00:00:00,20-21,04,FY 20-21- P04,5930
2020-09-28 00:00:00,20-21,04,FY 20-21- P04,5931
2020-09-29 00:00:00,20-21,04,FY 20-21- P04,5932
2020-09-30 00:00:00,20-21,04,FY 20-21- P04,5933
2020-10-01 00:00:00,20-21,04,FY 20-21- P04,5934
2020-10-02 00:00:00,20-21,04,FY 20-21- P04,5935
2020-10-03 00:00:00,20-21,04,FY 20-21- P04,5936
2020-10-04 00:00:00,20-21,04,FY 20-21- P04,5937
2020-10-05 00:00:00,20-21,04,FY 20-21- P04,5938
2020-10-06 00:00:00,20-21,04,FY 20-21- P04,5939
2020-10-07 00:00:00,20-21,04,FY 20-21- P04,5940
2020-10-08 00:00:00,20-21,04,FY 20-21- P04,5941
2020-10-09 00:00:00,20-21,04,FY 20-21- P04,5942
2020-10-10 00:00:00,20-21,04,FY 20-21- P04,5943
2020-10-11 00:00:00,20-21,04,FY 20-21- P04,5944
2020-10-12 00:00:00,20-21,04,FY 20-21- P04,5945
2020-10-13 00:00:00,20-21,04,FY 20-21- P04,5946
2020-10-14 00:00:00,20-21,04,FY 20-21- P04,5947
2020-10-15 00:00:00,20-21,04,FY 20-21- P04,5948
2020-10-16 00:00:00,20-21,04,FY 20-21- P04,5949
2020-10-17 00:00:00,20-21,04,FY 20-21- P04,5950
2020-10-18 00:00:00,20-21,04,FY 20-21- P04,5951
2020-10-19 00:00:00,20-21,04,FY 20-21- P04,5952
2020-10-20 00:00:00,20-21,04,FY 20-21- P04,5953
2020-10-21 00:00:00,20-21,04,FY 20-21- P04,5954
2020-10-22 00:00:00,20-21,04,FY 20-21- P04,5955
2020-10-23 00:00:00,20-21,04,FY 20-21- P04,5956
2020-10-24 00:00:00,20-21,04,FY 20-21- P04,5957
2020-10-25 00:00:00,20-21,05,FY 20-21- P05,5958
2020-10-26 00:00:00,20-21,05,FY 20-21- P05,5959
2020-10-27 00:00:00,20-21,05,FY 20-21- P05,5960
2020-10-28 00:00:00,20-21,05,FY 20-21- P05,5961
2020-10-29 00:00:00,20-21,05,FY 20-21- P05,5962
2020-10-30 00:00:00,20-21,05,FY 20-21- P05,5963
2020-10-31 00:00:00,20-21,05,FY 20-21- P05,5964
2020-11-01 00:00:00,20-21,05,FY 20-21- P05,5965
2020-11-02 00:00:00,20-21,05,FY 20-21- P05,5966
2020-11-03 00:00:00,20-21,05,FY 20-21- P05,5967
2020-11-04 00:00:00,20-21,05,FY 20-21- P05,5968
2020-11-05 00:00:00,20-21,05,FY 20-21- P05,5969
2020-11-06 00:00:00,20-21,05,FY 20-21- P05,5970
2020-11-07 00:00:00,20-21,05,FY 20-21- P05,5971
2020-11-08 00:00:00,20-21,05,FY 20-21- P05,5972
2020-11-09 00:00:00,20-21,05,FY 20-21- P05,5973
2020-11-10 00:00:00,20-21,05,FY 20-21- P05,5974
2020-11-11 00:00:00,20-21,05,FY 20-21- P05,5975
2020-11-12 00:00:00,20-21,05,FY 20-21- P05,5976
2020-11-13 00:00:00,20-21,05,FY 20-21- P05,5977
2020-11-14 00:00:00,20-21,05,FY 20-21- P05,5978
2020-11-15 00:00:00,20-21,05,FY 20-21- P05,5979
2020-11-16 00:00:00,20-21,05,FY 20-21- P05,5980
2020-11-17 00:00:00,20-21,05,FY 20-21- P05,5981
2020-11-18 00:00:00,20-21,05,FY 20-21- P05,5982
2020-11-19 00:00:00,20-21,05,FY 20-21- P05,5983
2020-11-20 00:00:00,20-21,05,FY 20-21- P05,5984
2020-11-21 00:00:00,20-21,05,FY 20-21- P05,5985
2020-11-22 00:00:00,20-21,06,FY 20-21- P06,5986
2020-11-23 00:00:00,20-21,06,FY 20-21- P06,5987
2020-11-24 00:00:00,20-21,06,FY 20-21- P06,5988
2020-11-25 00:00:00,20-21,06,FY 20-21- P06,5989
2020-11-26 00:00:00,20-21,06,FY 20-21- P06,5990
2020-11-27 00:00:00,20-21,06,FY 20-21- P06,5991
2020-11-28 00:00:00,20-21,06,FY 20-21- P06,5992
2020-11-29 00:00:00,20-21,06,FY 20-21- P06,5993
2020-11-30 00:00:00,20-21,06,FY 20-21- P06,5994
2020-12-01 00:00:00,20-21,06,FY 20-21- P06,5995
2020-12-02 00:00:00,20-21,06,FY 20-21- P06,5996
2020-12-03 00:00:00,20-21,06,FY 20-21- P06,5997
2020-12-04 00:00:00,20-21,06,FY 20-21- P06,5998
2020-12-05 00:00:00,20-21,06,FY 20-21- P06,5999
2020-12-06 00:00:00,20-21,06,FY 20-21- P06,6000
2020-12-07 00:00:00,20-21,06,FY 20-21- P06,6001
2020-12-08 00:00:00,20-21,06,FY 20-21- P06,6002
2020-12-09 00:00:00,20-21,06,FY 20-21- P06,6003
2020-12-10 00:00:00,20-21,06,FY 20-21- P06,6004
2020-12-11 00:00:00,20-21,06,FY 20-21- P06,6005
2020-12-12 00:00:00,20-21,06,FY 20-21- P06,6006
2020-12-13 00:00:00,20-21,06,FY 20-21- P06,6007
2020-12-14 00:00:00,20-21,06,FY 20-21- P06,6008
2020-12-15 00:00:00,20-21,06,FY 20-21- P06,6009
2020-12-16 00:00:00,20-21,06,FY 20-21- P06,6010
2020-12-17 00:00:00,20-21,06,FY 20-21- P06,6011
2020-12-18 00:00:00,20-21,06,FY 20-21- P06,6012
2020-12-19 00:00:00,20-21,06,FY 20-21- P06,6013
2020-12-20 00:00:00,20-21,06,FY 20-21- P06,6014
2020-12-21 00:00:00,20-21,06,FY 20-21- P06,6015
2020-12-22 00:00:00,20-21,06,FY 20-21- P06,6016
2020-12-23 00:00:00,20-21,06,FY 20-21- P06,6017
2020-12-24 00:00:00,20-21,06,FY 20-21- P06,6018
2020-12-25 00:00:00,20-21,06,FY 20-21- P06,6019
2020-12-26 00:00:00,20-21,06,FY 20-21- P06,6020
2020-12-27 00:00:00,20-21,06,FY 20-21- P06,6021
2020-12-28 00:00:00,20-21,06,FY 20-21- P06,6022
2020-12-29 00:00:00,20-21,06,FY 20-21- P06,6023
2020-12-30 00:00:00,20-21,06,FY 20-21- P06,6024
2020-12-31 00:00:00,20-21,06,FY 20-21- P06,6025
2021-01-01 00:00:00,20-21,06,FY 20-21- P06,6026
2021-01-02 00:00:00,20-21,06,FY 20-21- P06,6027
2021-01-03 00:00:00,20-21,07,FY 20-21- P07,6028
2021-01-04 00:00:00,20-21,07,FY 20-21- P07,6029
2021-01-05 00:00:00,20-21,07,FY 20-21- P07,6030
2021-01-06 00:00:00,20-21,07,FY 20-21- P07,6031
2021-01-07 00:00:00,20-21,07,FY 20-21- P07,6032
2021-01-08 00:00:00,20-21,07,FY 20-21- P07,6033
2021-01-09 00:00:00,20-21,07,FY 20-21- P07,6034
2021-01-10 00:00:00,20-21,07,FY 20-21- P07,6035
2021-01-11 00:00:00,20-21,07,FY 20-21- P07,6036
2021-01-12 00:00:00,20-21,07,FY 20-21- P07,6037
2021-01-13 00:00:00,20-21,07,FY 20-21- P07,6038
2021-01-14 00:00:00,20-21,07,FY 20-21- P07,6039
2021-01-15 00:00:00,20-21,07,FY 20-21- P07,6040
2021-01-16 00:00:00,20-21,07,FY 20-21- P07,6041
2021-01-17 00:00:00,20-21,07,FY 20-21- P07,6042
2021-01-18 00:00:00,20-21,07,FY 20-21- P07,6043
2021-01-19 00:00:00,20-21,07,FY 20-21- P07,6044
2021-01-20 00:00:00,20-21,07,FY 20-21- P07,6045
2021-01-21 00:00:00,20-21,07,FY 20-21- P07,6046
2021-01-22 00:00:00,20-21,07,FY 20-21- P07,6047
2021-01-23 00:00:00,20-21,07,FY 20-21- P07,6048
2021-01-24 00:00:00,20-21,07,FY 20-21- P07,6049
2021-01-25 00:00:00,20-21,07,FY 20-21- P07,6050
2021-01-26 00:00:00,20-21,07,FY 20-21- P07,6051
2021-01-27 00:00:00,20-21,07,FY 20-21- P07,6052
2021-01-28 00:00:00,20-21,07,FY 20-21- P07,6053
2021-01-29 00:00:00,20-21,07,FY 20-21- P07,6054
2021-01-30 00:00:00,20-21,07,FY 20-21- P07,6055
2021-01-31 00:00:00,20-21,08,FY 20-21- P08,6056
2021-02-01 00:00:00,20-21,08,FY 20-21- P08,6057
2021-02-02 00:00:00,20-21,08,FY 20-21- P08,6058
2021-02-03 00:00:00,20-21,08,FY 20-21- P08,6059
2021-02-04 00:00:00,20-21,08,FY 20-21- P08,6060
2021-02-05 00:00:00,20-21,08,FY 20-21- P08,6061
2021-02-06 00:00:00,20-21,08,FY 20-21- P08,6062
2021-02-07 00:00:00,20-21,08,FY 20-21- P08,6063
2021-02-08 00:00:00,20-21,08,FY 20-21- P08,6064
2021-02-09 00:00:00,20-21,08,FY 20-21- P08,6065
2021-02-10 00:00:00,20-21,08,FY 20-21- P08,6066
2021-02-11 00:00:00,20-21,08,FY 20-21- P08,6067
2021-02-12 00:00:00,20-21,08,FY 20-21- P08,6068
2021-02-13 00:00:00,20-21,08,FY 20-21- P08,6069
2021-02-14 00:00:00,20-21,08,FY 20-21- P08,6070
2021-02-15 00:00:00,20-21,08,FY 20-21- P08,6071
2021-02-16 00:00:00,20-21,08,FY 20-21- P08,6072
2021-02-17 00:00:00,20-21,08,FY 20-21- P08,6073
2021-02-18 00:00:00,20-21,08,FY 20-21- P08,6074
2021-02-19 00:00:00,20-21,08,FY 20-21- P08,6075
2021-02-20 00:00:00,20-21,08,FY 20-21- P08,6076
2021-02-21 00:00:00,20-21,08,FY 20-21- P08,6077
2021-02-22 00:00:00,20-21,08,FY 20-21- P08,6078
2021-02-23 00:00:00,20-21,08,FY 20-21- P08,6079
2021-02-24 00:00:00,20-21,08,FY 20-21- P08,6080
2021-02-25 00:00:00,20-21,08,FY 20-21- P08,6081
2021-02-26 00:00:00,20-21,08,FY 20-21- P08,6082
2021-02-27 00:00:00,20-21,08,FY 20-21- P08,6083
2021-02-28 00:00:00,20-21,09,FY 20-21- P09,6084
2021-03-01 00:00:00,20-21,09,FY 20-21- P09,6085
2021-03-02 00:00:00,20-21,09,FY 20-21- P09,6086
2021-03-03 00:00:00,20-21,09,FY 20-21- P09,6087
2021-03-04 00:00:00,20-21,09,FY 20-21- P09,6088
2021-03-05 00:00:00,20-21,09,FY 20-21- P09,6089
2021-03-06 00:00:00,20-21,09,FY 20-21- P09,6090
2021-03-07 00:00:00,20-21,09,FY 20-21- P09,6091
2021-03-08 00:00:00,20-21,09,FY 20-21- P09,6092
2021-03-09 00:00:00,20-21,09,FY 20-21- P09,6093
2021-03-10 00:00:00,20-21,09,FY 20-21- P09,6094
2021-03-11 00:00:00,20-21,09,FY 20-21- P09,6095
2021-03-12 00:00:00,20-21,09,FY 20-21- P09,6096
2021-03-13 00:00:00,20-21,09,FY 20-21- P09,6097
2021-03-14 00:00:00,20-21,09,FY 20-21- P09,6098
2021-03-15 00:00:00,20-21,09,FY 20-21- P09,6099
2021-03-16 00:00:00,20-21,09,FY 20-21- P09,6100
2021-03-17 00:00:00,20-21,09,FY 20-21- P09,6101
2021-03-18 00:00:00,20-21,09,FY 20-21- P09,6102
2021-03-19 00:00:00,20-21,09,FY 20-21- P09,6103
2021-03-20 00:00:00,20-21,09,FY 20-21- P09,6104
2021-03-21 00:00:00,20-21,09,FY 20-21- P09,6105
2021-03-22 00:00:00,20-21,09,FY 20-21- P09,6106
2021-03-23 00:00:00,20-21,09,FY 20-21- P09,6107
2021-03-24 00:00:00,20-21,09,FY 20-21- P09,6108
2021-03-25 00:00:00,20-21,09,FY 20-21- P09,6109
2021-03-26 00:00:00,20-21,09,FY 20-21- P09,6110
2021-03-27 00:00:00,20-21,09,FY 20-21- P09,6111
2021-03-28 00:00:00,20-21,09,FY 20-21- P09,6112
2021-03-29 00:00:00,20-21,09,FY 20-21- P09,6113
2021-03-30 00:00:00,20-21,09,FY 20-21- P09,6114
2021-03-31 00:00:00,20-21,09,FY 20-21- P09,6115
2021-04-01 00:00:00,20-21,09,FY 20-21- P09,6116
2021-04-02 00:00:00,20-21,09,FY 20-21- P09,6117
2021-04-03 00:00:00,20-21,09,FY 20-21- P09,6118
2021-04-04 00:00:00,20-21,10,FY 20-21- P10,6119
2021-04-05 00:00:00,20-21,10,FY 20-21- P10,6120
